Letter,ID,P1,P2
RM2,25205015,-72.22225952,-96.63632202
RM2,25205015,-51.37393188,-114.2401428
RM2,25205015,-151.9695129,-90.3239975
RM2,25205015,-152.2586212,-50.94026184
RM2,25205015,-104.3620834,-79.94802094
RM2,25205015,-101.1898651,-38.93400574
RM2,25205015,-85.68211365,-61.87840652
RM2,25205015,-89.65743256,-62.19161224
RM2,25205015,-77.09703827,-61.22789764
RM2,25205015,-71.49947357,-46.47505951
RM2,25205015,-92.14702606,-77.49858856
RM2,25205015,-97.64821625,-83.61013031
RM2,25205015,-78.22137451,-14.13445759
RM2,25205015,-80.95188904,-41.27904129
RM2,25205015,-75.50691223,-94.42781067
RM2,25205015,-87.49710846,-84.44535065
RM2,25205015,-69.33111572,-53.46197891
RM2,25205015,-66.77728271,-50.90813828
RM2,25205015,-79.04052734,-72.32666016
RM2,25205015,-75.77193451,-57.46138763
RM2,25205015,-82.0842514,-54.00808334
RM2,25205015,-86.82250977,-86.2121582
RM2,25205015,-69.24277496,-48.49082565
RM2,25205015,-98.43524933,-44.11396408
RM2,25205015,-79.89984131,-22.52679062
RM2,25205015,-38.18712616,-65.04259491
RM2,25205015,-119.0265884,-51.88791275
RM2,25205015,-80.8474884,-41.17463684
RM2,25205015,-72.85670471,-53.93580246
RM2,25205015,-81.32131195,-108.7871323
RM2,25205015,-97.07802582,-97.07802582
RM2,25205015,-105.7353745,-70.94533539
RM2,25205015,-93.57653046,-52.07262421
RM2,25205015,-74.41470337,-84.18032837
RM2,25205015,-57.93521118,-73.80435181
RM2,25205015,-69.37127686,-76.69549561
RM2,25205015,-92.51644897,-71.76449585
RM2,25205015,-80.8474884,-80.23713684
RM2,25205015,-74.45485687,-37.83376694
RM2,25205015,-96.81300354,-55.91944504
RM2,25205015,-61.40457916,-41.2629776
RM2,25205015,-63.28382111,-40.70081329
RM2,25205015,-78.19728088,-36.69337082
RM2,25205015,-61.3724556,-71.13808441
RM2,25205015,-69.2829361,-90.03488922
RM2,25205015,-87.88259125,-29.89919472
RM2,25205015,-45.93698502,-48.98874283
RM2,25205015,-93.39984894,-82.41352081
RM2,25205015,-72.19816589,-33.74601746
RM2,25205015,-68.60030365,-90.5729599
RM2,25205015,-58.36888504,-107.1970062
RM2,25205015,-72.4872818,-31.5937252
RM2,25205015,-100.7802887,-70.26271057
RM2,25205015,-78.98431396,-58.23235703
RM2,25205015,-79.44207764,-40.98992538
RM2,25205015,-73.06550598,-57.80671692
RM2,25205015,-80.79127502,-44.17017746
RM2,25205015,-82.76688385,-51.0286026
RM2,25205015,-129.9486694,-68.30316162
RM2,25205015,-79.43404388,-47.08541107
RM2,25205015,-74.60744476,-52.63479233
RM2,25205015,-82.13243866,-53.44591522
RM2,25205015,-81.53814697,-29.65826797
RM2,25205015,-106.9078979,-45.26238632
RM2,25205015,-105.0607758,-88.58128357
RM2,25205015,-72.045578,-70.82487488
RM2,25205015,-87.60954285,-59.53337097
RM2,25205015,-58.18417358,-89.31210327
