letter,ID,P1,P2,X,Y,time,cell,sex,age,animal,synapses,treatment,category,r_a,notes,days_alone,animal_or_slicing_problems
TW9,21728011-on,-3.33,-7.61,NA,NA,14.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-8.69,-7.47,NA,NA,14.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.38,-20.41,NA,NA,14.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-2.25,4.47,NA,NA,14.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-2.59,-31.27,NA,NA,14.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-1.55,-5.21,NA,NA,14.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.36,-3.31,NA,NA,14.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.47,-7.52,NA,NA,15,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-12.14,-5.43,NA,NA,15.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.3,-20.33,NA,NA,15.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.73,-6.73,NA,NA,15.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.22,-28.19,NA,NA,15.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-7.65,-2.76,NA,NA,15.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-13.37,-3.61,NA,NA,15.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.14,-0.64,NA,NA,15.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-9.24,-4.96,NA,NA,15.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.92,-38.27,NA,NA,15.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.6,-9.48,NA,NA,15.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.59,-12.52,NA,NA,15.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-9.07,-38.97,NA,NA,16,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.61,-9.27,NA,NA,16.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.28,-2.22,NA,NA,16.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-1.87,-3.7,NA,NA,16.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-12.83,-39.69,NA,NA,4.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-48.1,-12.08,NA,NA,4.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-23.64,-13.87,NA,NA,4.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-21.9,-9.08,NA,NA,4.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-7.35,-21.39,NA,NA,4.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-26.22,-12.18,NA,NA,4.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-9.42,-8.81,NA,NA,4.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-8.91,-22.34,NA,NA,6.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-27.1,-39.92,NA,NA,6.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.96,-11.07,NA,NA,6.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-82.72,-7.04,NA,NA,6.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.83,-6.05,NA,NA,6.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-1.88,-2.49,NA,NA,7,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-45.05,-3.55,NA,NA,7.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-9.61,-8.39,NA,NA,7.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-30.7,-6.29,NA,NA,7.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-10.81,-32.17,NA,NA,7.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-7.61,-12.5,NA,NA,7.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-7.04,-27.18,NA,NA,7.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-8.91,-13.19,NA,NA,7.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.43,-5.21,NA,NA,7.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-10.57,-5.69,NA,NA,7.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-45.5,-7.65,NA,NA,7.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-3.4,-4.62,NA,NA,7.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.14,-11.03,NA,NA,8,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.41,-14.34,NA,NA,8.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-11.98,-8.32,NA,NA,8.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-7.02,-7.63,NA,NA,8.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-9.81,-7.98,NA,NA,8.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-2.99,-49.98,NA,NA,32.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-1.98,-11.13,NA,NA,32.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-10.24,-10.85,NA,NA,0,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-8.06,-13.56,NA,NA,0.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-8.42,-9.64,NA,NA,0.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-9.92,-7.48,NA,NA,0.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-8.86,-8.25,NA,NA,0.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-10.08,-11.91,NA,NA,0.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-15.61,-11.94,NA,NA,0.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-11.4,-13.84,NA,NA,0.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-10.22,-9,NA,NA,0.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-11.5,-13.94,NA,NA,0.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-8.05,-9.88,NA,NA,0.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-13.76,-6.44,NA,NA,0.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-11.96,-13.79,NA,NA,1,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-6.95,-49.06,NA,NA,1.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-6.62,-37.13,NA,NA,1.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-34.86,-10.44,NA,NA,1.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-9.26,-21.47,NA,NA,1.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-13.19,-17.46,NA,NA,1.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-11.21,-20.36,NA,NA,1.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-9.62,-12.06,NA,NA,1.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-10.79,-11.4,NA,NA,1.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-8.59,-11.64,NA,NA,1.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-22.83,-11.24,NA,NA,1.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-37.84,-12.81,NA,NA,1.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-19.58,-22.63,NA,NA,2,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-30.35,-8.38,NA,NA,2.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-0.75,-4.41,NA,NA,61.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-7.47,-3.81,NA,NA,61.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.56,-3.12,NA,NA,61.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-3.41,-3.41,NA,NA,61.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-7.62,-2.13,NA,NA,31.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.5,-2.83,NA,NA,31.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.33,-3.89,NA,NA,31.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-0.78,-0.17,NA,NA,31.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-9.36,-30.12,NA,NA,32,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.82,-16.2,NA,NA,32.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.78,-25.7,NA,NA,32.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.68,-8.73,NA,NA,32.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-7.62,-14.34,NA,NA,3.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-25.56,-8.47,NA,NA,3.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-8.6,-32.4,NA,NA,3.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-27.65,-8.12,NA,NA,3.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-11.07,-15.95,NA,NA,3.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-17.91,-8.75,NA,NA,3.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-24.27,-37.08,NA,NA,3.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-32.28,-17.02,NA,NA,3.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-39.45,-11.37,NA,NA,3.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-7.86,-22.51,NA,NA,3.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-12.59,-41.27,NA,NA,4,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-10.53,-9.31,NA,NA,4.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.72,-8.77,NA,NA,63.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.75,-2.92,NA,NA,63.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.17,-5.39,NA,NA,63.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.9,-8.56,NA,NA,63.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-22.13,-13.58,NA,NA,2.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-37.07,-10.22,NA,NA,2.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-12.46,-8.8,NA,NA,2.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-17.91,-37.45,NA,NA,2.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-11.46,-28.55,NA,NA,2.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-10.52,-12.96,NA,NA,2.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-12.76,-34.73,NA,NA,2.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-18.63,-13.13,NA,NA,2.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-8.51,-51.85,NA,NA,2.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-18.29,-12.18,NA,NA,3,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-17.72,-12.23,NA,NA,3.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-8.3,0.85,NA,NA,62.33,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728009,-25.6,-13.39,NA,NA,2.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.76,-6.37,NA,NA,62.5,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-3.66,-3.05,NA,NA,62.58,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-9.81,-7.98,NA,NA,62.67,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-6.42,-8.26,NA,NA,62.75,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-1.27,-4.93,NA,NA,62.83,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.71,-4.49,NA,NA,62.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.93,-10.21,NA,NA,63,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.51,-8.78,NA,NA,63.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-4.11,-11.44,NA,NA,63.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-2.53,-10.46,NA,NA,63.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.72,-5.11,NA,NA,62.17,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-1.3,1.14,NA,NA,62.25,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-5.87,-0.38,NA,NA,62.42,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-7.02,-5.19,NA,NA,62,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-2.48,-4.92,NA,NA,62.08,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
TW9,21728011-on,-9.44,-6.38,NA,NA,61.92,NA,Male,NA,NA,Glutamate,Cold,1,,NA,NA,NA
RM1,25205003,-33.49,-46.92,410.5,550.62,0,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-32.02,-79.02,410.5,550.62,0.08,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-32.92,-40.24,410.5,550.62,0.17,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-79.28,-155.58,410.5,550.62,0.25,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-110.27,-117.6,410.5,550.62,0.33,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-62.71,-32.19,410.5,550.62,0.42,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-38.79,-152.31,410.5,550.62,0.5,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-33.4,-36.45,410.5,550.62,0.58,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-53.67,-95.79,410.5,550.62,0.67,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-33.22,-120.5,410.5,550.62,0.75,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-81.61,-112.13,410.5,550.62,0.83,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-31.08,-178.78,410.5,550.62,0.92,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-99.24,-52.85,410.5,550.62,1,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-152.4,-137.14,410.5,550.62,1.08,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-86.73,-114.2,410.5,550.62,1.17,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-79.05,-145.58,410.5,550.62,1.25,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-122.42,-60.77,410.5,550.62,1.33,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-228.77,-103.04,410.5,550.62,1.42,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-110.24,-109.02,410.5,550.62,1.5,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-113.64,-100.82,410.5,550.62,1.58,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-161.6,-135.35,410.5,550.62,1.67,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-117.79,-149.53,410.5,550.62,1.75,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-64.57,-167.11,410.5,550.62,1.83,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-127.58,-227.68,410.5,550.62,1.92,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-46.19,-185.96,410.5,550.62,2,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-39.03,-101.9,410.5,550.62,2.08,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-106.42,-35.01,410.5,550.62,2.17,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-115.31,-145.22,410.5,550.62,2.25,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-146.17,-148,410.5,550.62,2.33,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-35.01,-83.84,410.5,550.62,2.42,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-171.98,-47.47,410.5,550.62,2.5,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-121.97,-131.73,410.5,550.62,2.58,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-152.74,-149.08,410.5,550.62,2.67,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-36.25,-95.46,410.5,550.62,2.75,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-46.76,-150.52,410.5,550.62,2.83,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-174.99,-175.6,410.5,550.62,2.92,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-196.2,-36.9,410.5,550.62,3,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-87.38,-139.26,410.5,550.62,3.08,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-34.28,-142.93,410.5,550.62,3.17,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-62.85,-155.01,410.5,550.62,3.25,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-180.23,-135.06,410.5,550.62,3.33,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-87.93,-63.52,410.5,550.62,3.42,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-64.79,-172.21,410.5,550.62,3.5,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-40.68,-207.92,410.5,550.62,3.58,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-60.95,-52.41,410.5,550.62,3.67,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-60.08,-171.16,410.5,550.62,3.75,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-72.34,-81.5,410.5,550.62,3.83,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
RM1,25205003,-53.07,-120.21,410.5,550.62,3.92,1.1.1,Female,37,1,Glutamate,Cold,1,"1.7, 1.6, 1.7, 2.0, 2.6, 3.7",4 degrees at start and finish but 10 in the middle,NA,NA
