letter,ID,P1,P2,time,cell,sex,X,Y,age,animal,synapses,treatment,category,R_a,days_alone,animal_or_slicing_problems
AA,24605004.abf,-44.27,-35.73,12.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-22.6,-18.33,13,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-21.51,-33.11,13.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-29.94,-23.84,13.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-24.87,-21.21,13.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-47.7,-26.34,13.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-37.5,-22.25,13.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-28.97,-22.86,13.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-37.2,-29.26,13.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-22,-20.17,13.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-21.39,-36.65,13.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-31.87,-18.44,13.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-30.73,-69.8,13.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-22.64,-46.44,14,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-57.81,-18.14,14.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-54.82,-23.08,14.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-37.79,-34.74,14.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-24.89,-25.5,14.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-22.21,-23.43,14.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-42.8,-26.33,14.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-24.72,-35.1,14.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-21.96,-38.44,14.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-34.91,-25.14,14.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-27.22,-21.72,14.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605004.abf,-34.65,-28.55,14.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-40.19,-16.39,15,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-36.28,-26.52,15.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-38.77,-15.58,15.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-29.67,-22.34,15.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-46.24,-19.39,15.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-19.84,-18.62,15.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-40.68,-22.98,15.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-31.3,-23.37,15.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-26.99,-39.81,15.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-24.94,-34.1,15.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-37.88,-29.95,15.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-25.01,-53.08,15.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-31.22,-38.54,16,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-39.48,-23,16.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-52.2,-67.46,16.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-26.98,-25.15,16.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-57.6,-60.04,16.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-24.33,-52.4,16.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-31.62,-27.96,16.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-36.13,-47.12,16.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-28.07,-28.07,16.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-23.73,-55.47,16.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-22.03,-39.12,16.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-55.73,-29.48,16.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-21.45,-27.55,17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-29.06,-32.11,17.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-47.29,-26.53,17.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-28.37,-19.21,17.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-25.43,-30.32,17.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-67.19,-22.63,17.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-37.45,-28.9,17.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-45.67,-28.58,17.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-32.66,-39.38,17.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-25.45,-19.96,17.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-29.23,-23.74,17.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-49.87,-47.43,17.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-65.04,-17.44,18,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-24.2,-36.4,18.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-24.29,-30.4,18.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-75.04,-25.6,18.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-23.68,-24.29,18.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-42.8,-28.15,18.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-29.64,-20.49,18.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-19.96,-32.78,18.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-21.99,-17.72,18.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-26.59,-62.6,18.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-50.49,-23.64,18.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-22.66,-29.37,18.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-29.48,-30.09,19,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-51.21,-24.35,19.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-27.28,-27.89,19.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-32.48,-27.59,19.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-34.43,-25.88,19.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-21.39,-34.21,19.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-71.6,-33.14,19.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-20.7,-51.83,19.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-50.88,-20.97,19.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-39.01,-26.8,19.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-26,-24.17,19.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605005.abf,-30.67,-30.06,19.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-38.4,-30.46,20,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-25.55,-34.7,20.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-39.56,-21.86,20.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-21.37,-18.93,20.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-43.58,-47.85,20.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-62.07,-24.84,20.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-21.23,-54.19,20.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-22.15,-47.78,20.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-59.84,-23.83,20.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-19.75,-41.11,20.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-30.8,-28.36,20.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-70.18,-17.69,20.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-55.07,-41.03,21,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-24.73,-19.84,21.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-18.23,-26.78,21.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-27.3,-19.97,21.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-30.85,-27.8,21.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-22.64,-23.86,21.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-48.45,-22.82,21.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-45.55,-40.06,21.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-32.34,-17.08,21.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-71.99,-20.72,21.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-35.26,-62.73,21.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-33.14,-25.82,21.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-20.25,-17.81,22,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-40.68,-19.32,22.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-17.97,-54.59,22.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-30.14,-25.26,22.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-55.41,-24.89,22.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-43.3,-18.28,22.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-84.61,-34.57,22.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-32.02,-22.25,22.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-52.59,-53.2,22.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-25.6,-24.38,22.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-59.63,-26.06,22.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-46.44,-26.3,22.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-28.34,-57.03,23,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-37.37,-16.62,23.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-45.04,-52.97,23.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-57.23,-26.71,23.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-19.33,-34.59,23.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-20.64,-43.22,23.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-84.31,-22.05,23.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-39.67,-52.49,23.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-39.01,-43.89,23.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-40.35,-31.19,23.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-31.86,-23.92,23.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-53.36,-35.05,23.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-62.65,-26.03,24,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-57.85,-42.59,24.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-51.44,-23.36,24.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-55.92,-34.56,24.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-22.83,-73.49,24.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-21.69,-24.74,24.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-55.35,-21.17,24.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-36.98,-27.22,24.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-38.9,-22.42,24.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-41.83,-41.83,24.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-36.81,-42.31,24.83,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605006.abf,-31.24,-56.26,24.92,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-45.36,-47.19,25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-35.49,-21.45,25.08,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-30.28,-62.02,25.17,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-42.23,-53.82,25.25,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-26.07,-63.3,25.33,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-29.54,-38.69,25.42,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-59.53,-22.3,25.5,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-52.56,-58.67,25.58,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-35.87,-17.56,25.67,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
AA,24605007.abf,-37.5,-29.56,25.75,1.1.1,Female,222.96,348.57,35,1,Glutamate,Control,1,"1.5, 1.5, 1.6, 1.7, 1.6, 1.6",0,No
