letter,ID,P1,P2,X,Y
TW2,21714054,-13.4036,-26.2209,,
TW2,21714054,-25.2299,-25.8402,,
TW2,21714054,-21.4892,-22.7099,,
TW2,21714054,-8.94981,-9.56016,,
TW2,21714054,-22.1902,-25.242,,
TW2,21714054,-9.80188,-5.52942,,
TW2,21714054,-21.882,-12.7267,,
TW2,21714054,-11.8928,-33.8654,,
TW2,21714054,-20.6734,-29.2183,,
TW2,21714054,-16.0988,-3.89175,,
TW2,21714054,-5.75302,-31.9981,,
TW2,21714054,-11.9472,-27.8163,,
TW2,21714054,-30.8197,-7.62637,,
TW2,21714054,-5.62007,-34.3066,,
TW2,21714054,-18.5704,-17.3497,,
TW2,21714054,-11.7055,-9.26405,,
TW2,21714054,-27.6713,-27.6713,,
TW2,21714054,-29.3936,-21.459,,
TW2,21714054,-10.7869,-15.0594,,
TW2,21714055,-13.7661,-16.8179,,
TW2,21714055,-15.144,-3.54729,,
TW2,21714055,-18.5946,-25.9188,,
TW2,21714055,-35.6542,-12.4608,,
TW2,21714055,-11.9109,-11.9109,,
TW2,21714055,-20.6492,-2.33867,,
TW2,21714055,-12.6119,-9.56016,,
TW2,21714055,-3.5352,-14.5215,,
TW2,21714055,-2.76773,-18.6369,,
TW2,21714055,-10.5935,-33.1765,,
TW2,21714055,-36.2283,-10.5935,,
TW2,21714055,-9.75958,-12.8113,,
TW2,21714055,-12.8416,-26.2693,,
TW2,21714055,-14.9868,-6.44193,,
TW2,21714055,-21.8095,-9.60246,,
TW2,21714055,-4.72569,-12.0499,,
TW2,21714055,-29.5507,-19.7851,,
TW2,21714055,-11.0951,-33.0678,,
TW2,21714055,-7.11271,-30.9164,,
TW2,21714055,-9.80188,-17.7365,,
TW2,21714055,-18.8121,-26.7467,,
TW2,21714055,-12.3762,-34.3489,,
TW2,21714055,-12.5757,-29.0552,,
TW2,21714055,-15.5972,-35.1285,,
TW2,21714055,-13.5849,-9.92274,,
TW2,21714055,-3.13636,-19.6159,,
TW2,21714055,-0.29611,-22.8791,,
TW2,21714055,-2.84025,-14.4369,,
TW2,21714055,-6.32711,-8.15816,,
TW2,21714055,-10.1524,-27.8526,,
TW2,21714055,-15.3797,-3.17262,,
TW2,21714055,-6.21229,-23.9125,,
TW2,21714055,-5.13662,-22.2265,,
TW2,21714055,-23.1511,-6.06121,,
TW2,21714055,-4.9795,-12.3037,,
TW2,21714055,-15.5186,-5.14266,,
TW2,21714055,-9.94087,-20.9272,,
TW2,21714055,-10.9561,-26.2149,,
TW2,21714055,-1.46847,-20.3894,,
TW2,21714055,-17.8331,-14.7814,,
TW2,21714055,-7.31213,-20.1295,,
TW2,21714055,-8.90146,-8.29111,,
TW2,21714055,-6.35128,-22.2204,,
TW2,21714055,-4.5444,-26.5171,,
TW2,21714055,-5.7651,-3.93405,,
TW2,21714055,-20.4438,-18.0023,,
TW2,21714055,-7.40882,-9.85023,,
TW2,21714055,-21.7007,-11.3247,,
TW2,21714055,-18.2441,-4.20599,,
TW2,21714055,-4.90698,-11.0105,,
TW2,21714055,-7.1671,-6.55675,,
TW2,21714055,-14.1589,-11.7175,,
TW2,21714055,-8.27298,-8.27298,,
TW2,21714055,-7.88018,-5.43878,,
TW2,21714055,-6.03704,-4.20599,,
TW2,21714055,-15.6818,-19.3439,,
TW2,21714055,-8.35154,-14.4551,,
TW2,21714055,-9.03441,-3.54125,,
TW2,21714055,-9.25801,-22.0754,,
TW2,21714055,-2.30242,-27.3268,,
TW2,21714055,-8.14608,-24.0152,,
TW2,21714055,-7.80162,-17.5672,,
TW2,21714055,-8.46032,-14.5638,,
TW2,21714055,-15.7422,-18.794,,
TW2,21714055,-12.0439,-23.6405,,
TW2,21714055,-14.3402,-3.35391,,
TW2,21714055,-7.71098,-21.1387,,
TW2,21714055,-11.9411,-7.05832,,
TW2,21714055,-7.45112,-6.23042,,
TW2,21714055,-6.79847,-20.2262,,
TW2,21714055,-7.56594,-11.8384,,
TW2,21714055,-6.21833,-9.88044,,
TW2,21714055,-12.479,-2.10299,,
TW2,21714055,-7.78349,-23.6526,,
TW2,21714055,-1.402,-12.3883,,
TW2,21714055,-15.3253,-20.2081,,
TW2,21714055,-2.27824,-11.4335,,
TW2,21714055,-8.27903,-11.9411,,
TW2,21714055,-13.6453,-9.37282,,
TW2,21714056,-2.060691833,-17.8814888,,
TW2,21714056,-9.687065125,-10.11008072,,
TW2,21714056,-6.514445305,-12.64213371,,
TW2,21714056,-4.145555973,-23.13292885,,
TW2,21714056,-19.77901649,-6.375454426,,
TW2,21714056,-25.6105938,-8.369672775,,
TW2,21714056,-2.102993488,-13.48212242,,
TW2,21714056,3.069887161,-16.28007126,,
TW2,21714056,-7.330261707,-20.11138535,,
TW2,21714056,-17.06567192,-4.810295582,,
TW2,21714056,-6.049128056,-23.41695404,,
TW2,21714056,-3.438515186,-28.58379173,,
TW2,21714056,-14.50340366,-4.363107204,,
TW2,21714056,-3.801100254,-19.82736206,,
TW2,21714056,-3.897789717,-13.31895924,,
TW2,21714056,-3.202834845,-24.15420914,,
TW2,21714056,-9.469513893,-5.160794258,,
TW2,21714056,-12.14055729,-4.913027763,,
TW2,21714056,-11.26430988,-5.348130226,,
TW2,21714056,-6.206248283,-11.32474041,,
TW2,21714056,-17.06567192,-21.04806519,,
TW2,21714056,-1.55307281,-7.52968359,,
TW2,21714056,-1.994217992,-30.83181763,,
TW2,21714056,0.604308486,24.96398354,,
TW2,21714056,-9.868357658,-20.10534286,,
TW2,21714056,-26.28741837,-7.783493042,,
TW2,21714056,-17.67602348,-14.28585243,,
TW2,21714056,-8.176293373,-14.79951477,,
TW2,21714056,-13.03493404,-22.45005989,,
TW2,21714056,-8.279026031,-9.106928825,,
TW2,21714056,-10.53913975,-23.62846184,,
TW2,21714056,-22.09956169,-2.102993488,,
TW2,21714056,-21.48316574,-20.56461716,,
TW2,21714056,-17.2832222,-14.41880035,,
TW2,21714056,-6.653436184,-23.48947144,,
TW2,21714056,-1.377823353,-35.22513962,,
TW2,21714056,-27.35704422,-12.09221268,,
TW2,21714056,-20.093256,-25.44742966,,
TW2,21714056,-12.20098782,-17.71832466,,
TW2,21714056,-2.616655827,-5.94035244,,
TW2,21714056,-14.01995659,-8.411973953,,
TW2,21714056,-15.92352867,-18.81816673,,
TW2,21714056,-2.719388247,-9.977132797,,
TW2,21714056,-27.83444786,-3.263265848,,
TW2,21714056,-13.22226906,-16.95085335,,
TW2,21714056,-21.70676041,-29.83470917,,
TW2,21714056,-4.11534071,-21.86992455,,
TW2,21714056,-9.9408741,-13.5244236,,
TW2,21714056,-14.96872139,-11.62689495,,
TW2,21714056,-1.154229164,-32.60848618,,
TW2,21714056,-23.65263367,-8.925636292,,
TW2,21714056,-17.91170311,-13.98369789,,
TW2,21714056,-22.64948082,-24.05147743,,
TW2,21714056,-18.66708946,-22.84890366,,
TW2,21714056,-9.378867149,-26.37806511,,
TW2,21714056,0.398843586,-5.257483959,,
TW2,21714056,-3.795057297,-24.34758949,,
TW2,21714056,-18.04465103,-2.574354172,,
TW2,21714056,-16.82394791,-19.57959557,,
TW2,21714056,-7.710976124,-21.86388016,,
TW2,21714057,-23.8281,-21.3867,,
TW2,21714057,-18.5364,-24.0295,,
TW2,21714057,-6.28052,-20.3186,,
TW2,21714057,-9.11865,-16.4429,,
TW2,21714057,-9.01489,-17.5598,,
TW2,21714057,-11.5173,-7.85522,,
TW2,21714057,-8.1665,-33.8013,,
TW2,21714057,-4.76074,-13.916,,
TW2,21714057,-17.9626,-3.31421,,
TW2,21714057,-8.25195,-12.5244,,
TW2,21714057,-14.9475,-5.79224,,
TW2,21714057,-16.1865,-13.1348,,
TW2,21714057,-15.6677,-12.616,,
TW2,21714057,-8.70361,-14.8071,,
TW2,21714057,-8.59985,-31.7932,,
TW2,21714057,-13.1714,-18.0542,,
TW2,21714057,-14.3616,-17.4133,,
TW2,21714057,-1.67236,-29.1382,,
TW2,21714057,-18.6584,-5.84106,,
TW2,21714057,-8.6792,-15.3931,,
TW2,21714057,-16.4673,-14.6362,,
TW2,21714057,-8.8501,-18.6157,,
TW2,21714057,-8.35571,-8.96606,,
TW2,21714057,-11.1267,-8.6853,,
TW2,21714057,-13.2751,-8.39233,,
TW2,21714057,-7.21436,-23.0835,,
TW2,21714057,-15.2832,-9.17969,,
TW2,21714057,-10.5042,-10.5042,,
TW2,21714057,-1.0376,-14.4653,,
TW2,21714057,-13.8306,-9.55811,,
TW2,21714057,-19.7632,-6.9458,,
TW2,21714057,-23.5229,-19.8608,,
TW2,21714057,-2.44141,-23.8037,,
TW2,21714057,-27.3682,-11.499,,
TW2,21714057,-8.8501,-35.7056,,
TW2,21714057,-2.92358,-12.0789,,
TW2,21714057,-0.80566,-14.2334,,
TW2,21714057,-12.3291,-12.9395,,
TW2,21714057,-22.876,-13.1104,,
TW2,21714057,-7.51343,-1.40991,,
TW2,21714057,-2.27661,-4.71802,,
TW2,21714057,-8.92334,-23.5718,,
TW2,21714057,-5.02319,-24.5544,,
TW2,21714057,-12.6953,-21.8506,,
TW2,21714057,-4.3457,-27.5391,,
TW2,21714057,-10.614,-13.6658,,
TW2,21714057,-14.6851,-2.47803,,
TW2,21714057,-14.4348,-13.8245,,
TW2,21714057,-23.0652,-18.7927,,
TW2,21714057,-4.21753,-12.7625,,
TW2,21714057,-25.9094,-11.8713,,
TW2,21714057,-6.04248,-20.6909,,
TW2,21714057,-13.3972,-12.1765,,
TW2,21714057,-0.59814,-17.688,,
TW2,21714057,-3.21045,-25.1831,,
TW2,21714057,-5.69458,-6.30493,,
TW2,21714057,-5.99365,-7.21436,,
TW2,21714057,-7.25098,-25.5615,,
TW2,21714057,-19.0979,-31.3049,,
TW2,21714057,-16.2842,-14.4531,,
TW2,21714057,-5.08423,-20.9534,,
TW3,21715013,-5.136621952,-9.409083366,,
TW3,21715013,-6.520488262,-6.520488262,,
TW3,21715013,-8.170250893,-8.170250893,,
TW3,21715013,-8.901463509,-10.12216663,,
TW3,21715013,-5.118492603,-8.170250893,,
TW3,21715013,-11.47581768,-5.372302532,,
TW3,21715013,-4.187857628,-3.577506304,,
TW3,21715013,-7.263787746,-13.97765541,,
TW3,21715013,-7.112710953,-4.671304703,,
TW3,21715013,-3.227007389,-7.499468327,,
TW3,21715013,-5.916180134,-5.916180134,,
TW3,21715013,-4.344977856,-3.124274731,,
TW3,21715013,-6.719910145,-7.330261707,,
TW3,21715013,-13.00471878,-4.459796429,,
TW3,21715013,-9.282177925,-6.230420589,,
TW3,21715013,-11.44560242,-6.562789917,,
TW3,21715013,-6.157903194,-7.988957882,,
TW3,21715013,-9.409083366,-9.409083366,,
TW3,21715013,-7.753277779,-10.80503559,,
TW3,21715013,-10.21885681,-8.387802124,,
TW3,21715013,-34.42140961,-24.04543495,,
TW3,21715013,-10.09195137,-11.92300606,,
TW3,21715013,-12.29767799,-29.38752174,,
TW3,21715013,-16.86624908,-9.542031288,,
TW3,21715013,-16.5097084,-21.3925209,,
TW3,21715013,-17.87544441,-16.04438972,,
TW3,21715013,-19.7427578,-6.925374985,,
TW3,21715013,-12.8415556,-13.45190716,,
TW3,21715013,-21.28374481,-15.79058075,,
TW3,21715013,-16.1592083,-19.21096611,,
TW3,21715013,-9.318436623,-14.20124912,,
TW3,21715013,-26.21490097,-17.6699791,,
TW3,21715013,-25.49577522,-12.06803989,,
TW3,21715013,-7.052279949,-5.831576824,,
TW3,21715013,-11.11927605,-30.65052605,,
TW3,21715013,-29.61715889,-10.69626045,,
TW3,21715013,-8.901463509,-17.44638634,,
TW3,21715013,-13.56672573,-15.39778042,,
TW3,21715013,-9.306350708,-14.79951477,,
TW3,21715013,-9.971090317,-11.802145,,
TW3,21715013,-26.7346077,-26.12425613,,
TW3,21715013,-16.60035324,-6.834728718,,
TW3,21715013,-8.949808121,-19.93613625,,
TW3,21715013,-7.088538647,-15.02310848,,
TW3,21715013,-6.327109814,-8.768515587,,
TW3,21715013,-11.802145,-8.140035629,,
TW3,21715013,-10.33971786,-8.508663177,,
TW3,21715013,-9.505772591,-7.674717903,,
TW3,21715013,-6.979763031,-6.979763031,,
TW3,21715013,-9.306350708,-3.813186407,,
TW3,21715013,-6.786384106,-8.007087708,,
TW3,21715013,-7.40882206,-6.798470497,,
TW3,21715013,-6.526531696,-10.79899216,,
TW3,21715013,-7.396735668,-4.955329418,,
TW3,21715013,-9.366781235,-5.094320297,,
TW3,21715013,-28.43875694,-9.517858505,,
TW3,21715013,-23.06645393,-10.85942364,,
TW3,21715013,-11.9773941,-10.75669098,,
TW3,21715013,-14.61822224,-8.514706612,,
TW3,21715013,-8.62348175,-16.55805206,,
TW3,21715013,-22.36545753,-7.106667519,,
TW3,21715013,-14.75117016,-15.97187328,,
TW3,21715013,-30.27585411,-13.18601131,,
TW3,21715013,-6.877030373,-17.25300789,,
TW3,21715013,-8.399888039,-6.568833351,,
TW3,21715013,-8.810817719,-10.03152084,,
TW3,21715013,-18.83025169,-6.623220921,,
TW3,21715013,-11.802145,-6.308980465,,
TW3,21715013,-9.820013046,-4.937200069,,
TW3,21715013,-9.324480057,-8.714128494,,
TW3,21715013,-12.52127171,-22.89724731,,
TW3,21715013,-8.152121544,-25.8523159,,
TW3,21715013,-39.63055038,-7.892268658,,
TW3,21715013,-21.1810112,-7.142926216,,
TW3,21715013,-17.13818932,-9.813969612,,
TW3,21715013,-21.15683937,-16.27402687,,
TW3,21715013,-16.22568321,-5.849706173,,
TW3,21715013,-7.813708782,-32.22777176,,
TW3,21715013,-22.69178391,-16.58826828,,
TW3,21715013,-6.719910145,-5.49920702,,
TW3,21715013,-6.441928387,-8.272982597,,
TW3,21715013,-8.520749092,-12.79321003,,
TW3,21715013,-9.016282082,-7.795579433,,
TW3,21715013,-7.300046444,-15.84496784,,
TW3,21715013,-5.432733059,-6.043084621,,
TW3,21715013,-9.221747398,-11.66315365,,
TW3,21715013,-5.861792088,-4.641088963,,
TW3,21715013,-7.94061327,-6.109558582,,
TW3,21715013,-10.59957027,-9.989218712,,
TW3,21715013,-6.901202679,-8.121906281,,
TW3,21715013,-7.167098522,-11.43955994,,
TW3,21715013,-7.73514843,-33.98026657,,
TW3,21715013,-6.96767664,-8.188380241,,
TW3,21715013,-9.457427979,-6.405669689,,
TW3,21715013,-4.205986977,-7.868096352,,
TW3,21715013,-6.713867188,-6.713867188,,
TW3,21715013,-18.38306427,-6.176032543,,
TW3,21715013,-24.71017456,-5.178923607,,
TW3,21715013,-10.11008072,-11.94113541,,
TW3,21715013,-5.662370205,-23.36256599,,
TW3,21715013,-29.25457382,-6.671565533,,
TW3,21715013,-9.952960968,-13.61507034,,
TW3,21715013,-7.825794697,-9.656849861,,
TW3,21715013,-9.348651886,-8.127948761,,
TW3,21715013,-23.87622833,-4.955329418,,
TW3,21715013,-6.345239162,-13.05910587,,
TW3,21715013,-4.133470058,-13.28874302,,
TW3,21715013,-5.958481789,-5.958481789,,
TW3,21715013,-5.765102863,-9.427212715,,
TW3,21715013,-5.571723938,-8.013130188,,
TW3,21715013,-7.662631512,-13.1557951,,
TW3,21715013,-6.768254757,-9.820013046,,
TW3,21715013,0.271938801,0.882290363,,
TW3,21715013,-7.741191387,-12.62400436,,
TW3,21715013,-10.17655468,-14.44901562,,
TW3,21715013,-8.520749092,-21.94848442,,
TW3,21715013,-9.239876747,-6.798470497,,
TW3,21715013,-7.910398006,-18.89672661,,
TW3,21715013,-8.822903633,-6.991848946,,
TW3,21715013,-6.103515625,-23.80371094,,
TW3,21715013,-15.95978737,-8.025217056,,
TW3,21715013,-8.986066818,-22.41380119,,
TW3,21715013,-7.747234821,-23.00602341,,
TW3,21715013,-12.56357288,-7.68076086,,
TW3,21715013,-23.54990196,-16.22568321,,
TW3,21715013,-10.61769962,-8.786644936,,
TW3,21715013,-22.80660248,-5.716758251,,
TW3,21715013,-8.798731804,-13.07119274,,
TW3,21715013,-12.96241665,-7.469252586,,
TW3,21715013,-5.17288065,-10.66604424,,
TW3,21715013,-13.22831249,-10.17655468,,
TW3,21715013,-5.281656265,-23.59220314,,
TW3,21715013,-5.233311653,-14.99893665,,
TW3,21715013,-23.45321274,-6.973719597,,
TW3,21715013,-5.698628902,-5.08827734,,
TW3,21715013,-5.450862408,-4.230159283,,
TW3,21715013,-4.23620224,-12.78112411,,
TW3,21715013,-7.058322906,-18.65500259,,
TW3,21715013,-6.961633682,-8.182336807,,
TW3,21715013,-4.0307374,-6.47214365,,
TW3,21715013,-7.312132359,-16.46740532,,
TW3,21715013,-8.049388885,-26.97028732,,
TW3,21715013,-6.097472668,-14.64239407,,
TW3,21715013,-3.559376955,-2.949025393,,
TW3,21715013,-4.308719635,-3.088016272,,
TW3,21715013,-14.86598873,-17.30739403,,
TW3,21715013,-9.215703964,-17.15027428,,
TW3,21715013,-7.082495213,-7.082495213,,
TW3,21715013,-5.801361561,-10.07382202,,
TW3,21715013,-7.541769981,-4.490012169,,
TW3,21715013,-6.037041664,-17.63372231,,
TW3,21715013,-4.532313347,-16.12899399,,
TW3,21715013,-8.569094658,-17.11401558,,
TW3,21715013,-4.919071198,-4.919071198,,
TW3,21715013,-6.393583775,-18.60061455,,
TW3,21715013,-3.063843966,-4.284547329,,
TW3,21715013,-2.604569435,-8.70808506,,
TW3,21715013,-5.191009998,-10.07382202,,
TW3,21715013,-7.813708782,-13.30687237,,
TW3,21715013,-2.961111546,-7.233572483,,
TW3,21715013,-3.462687492,-11.3972578,,
TW3,21715013,-10.04360676,-5.771145821,,
TW3,21715013,-4.949286461,-9.832098961,,
TW3,21715013,-4.629003048,-18.0567379,,
TW3,21715013,-5.553595066,-4.943243504,,
TW3,21715013,-4.574615002,-6.405669689,,
TW3,21715013,-4.393322468,-8.05543232,,
TW3,21715013,-5.215182304,-6.435885429,,
TW3,21715013,-4.44166708,-3.831315756,,
TW3,21715013,-2.737517357,-4.568572044,,
TW3,21715013,-5.124536037,-16.11086464,,
TW3,21715013,-4.490012169,-3.879660368,,
TW3,21715013,-5.541508675,-3.100102425,,
TW3,21715013,-6.55674696,-8.387802124,,
TW3,21715013,-5.118492603,-6.339195728,,
TW3,21715013,-33.4786911,-5.402517796,,
TW3,21715013,-26.45662498,-8.14607811,,
TW3,21715013,-27.79818916,-3.994478941,,
TW3,21715013,-6.254592896,-30.6686554,,
TW3,21715013,-26.15447044,-4.181814671,,
TW3,21715013,-6.858901024,-21.50733948,,
TW3,21715013,-7.988957882,-4.326848507,,
TW3,21715013,-29.67758942,-5.263526917,,
TW3,21715013,-39.6245079,-10.32763195,,
TW3,21715013,-23.47134209,-8.212552071,,
TW3,21715013,-40.58535767,-16.78164673,,
TW3,21715013,-25.87648964,-7.565942287,,
TW3,21715013,-3.142404079,-18.40119362,,
TW3,21715013,-29.18809891,-12.70860767,,
TW3,21715013,-28.1366024,-2.501837015,,
TW3,21715013,-32.11295319,-7.088538647,,
TW3,21715013,-18.37701988,-9.832098961,,
TW3,21715013,-3.80714345,-2.586440325,,
TW3,21715013,-27.15158081,-15.55490017,,
TW3,21715013,-13.55463886,-15.38569355,,
TW3,21715013,-6.756168842,-11.0286293,,
TW3,21715013,-6.194161892,-12.29767799,,
TW3,21715013,-4.44166708,-1.389909506,,
TW3,21715013,-2.362846136,-14.56987762,,
TW3,21715013,-7.988957882,-7.378606319,,
TW3,21715013,-11.04675865,-39.733284,,
TW3,21715013,-12.12847137,-7.856010437,,
TW3,21715013,-7.469252586,-5.638197899,,
TW3,21715013,-11.74775696,-19.68232727,,
TW3,21715013,-3.928005219,-3.928005219,,
TW3,21715013,-9.27009201,-2.556224823,,
TW3,21715013,-3.801100254,-33.70832825,,
TW3,21715013,-3.734626293,-4.955329418,,
TW3,21715013,-11.62689495,-15.89935589,,
TW3,21715013,-12.364151,-11.75379944,,
TW3,21715013,-5.033889771,-11.74775696,,
TW3,21715013,0.259852648,-20.49209976,,
TW3,21715013,1.099841475,4.151599407,,
TW3,21715013,-21.06619263,-6.417756081,,
TW3,21715013,-35.40643311,-3.668152571,,
TW3,21715013,-3.5170753,-10.23094273,,
TW3,21715013,-5.988697052,-8.430103302,,
TW3,21715013,-30.25772476,-14.38858509,,
TW3,21715013,-30.21542358,-6.411713123,,
TW3,21715013,-6.786384106,-13.50025177,,
TW3,21715013,-13.65737152,-8.164207458,,
TW3,21715013,-13.40356159,-22.55883598,,
TW3,21715013,-25.77980042,-6.858901024,,
TW3,21715013,-21.92431068,-1.782709956,,
TW3,21715013,-21.37439156,-2.453492403,,
TW3,21715013,-9.384910583,-12.4366684,,
TW3,21715013,-10.54518318,-5.662370205,,
TW3,21715013,-14.5759201,-15.18627167,,
TW3,21715013,-29.25457382,-7.281917095,,
TW3,21715013,-7.040193558,-20.46792793,,
TW3,21715013,-10.01943493,-5.136621952,,
TW3,21715013,-18.86046791,-12.14660072,,
TW3,21715013,-17.70019531,-4.8828125,,
TW3,21715013,-8.121906281,-5.070147991,,
TW3,21715013,-4.858640194,-5.468991756,,
TW3,21715015,-33.8715,-36.3129,,
TW3,21715015,-19.9361,-14.443,,
TW3,21715015,-0.90042,-9.44534,,
TW3,21715015,-1.42012,-20.341,,
TW3,21715015,-8.02522,-9.85627,,
TW3,21715015,-2.91277,-21.8337,,
TW3,21715015,-9.0465,-2.33263,,
TW3,21715015,-11.8867,-21.042,,
TW3,21715015,-1.14214,-7.85601,,
TW3,21715015,-14.8418,-13.0108,,
TW3,21715015,-6.82869,-14.7633,,
TW3,21715015,-4.27246,-9.76563,,
TW3,21715015,-22.722,-6.24251,,
TW3,21715015,-22.0331,-3.11219,,
TW3,21715015,-27.49,-8.56909,,
TW3,21715015,-1.78271,-6.66552,,
TW3,21715015,-17.9782,-15.5368,,
TW3,21715015,-17.4403,-5.23331,,
TW3,21715015,-3.94613,-13.1014,,
TW3,21715015,-19.6884,-17.8573,,
TW3,21715015,-32.0344,-7.00998,,
TW3,21715015,-7.02206,-2.13925,,
TW3,21715015,-4.03678,-2.20573,,
TW3,21715015,-6.61113,-2.33867,,
TW3,21715015,-17.9842,-6.99789,,
TW3,21715015,-3.87966,-6.93142,,
TW3,21715015,-8.06752,-3.79506,,
TW3,21715015,-5.83158,-2.77982,,
TW3,21715015,-1.41408,-16.6729,,
TW3,21715015,-2.77378,-13.1498,,
TW3,21715015,-25.4233,-10.7748,,
TW3,21715015,-4.97346,-22.0633,,
TW3,21715015,-12.207,-4.27246,,
TW3,21715015,-20.4196,-38.7301,,
TW3,21715015,-5.64424,-13.5788,,
TW3,21715015,2.163424,-0.88833,,
TW3,21715015,-14.2194,-12.3883,,
TW3,21715015,-1.36574,-23.3384,,
TW3,21715015,-4.08513,-2.25407,,
TW3,21715015,-9.44534,-8.22464,,
TW3,21715015,-10.5089,-1.35365,,
TW3,21715015,-0.3505,-21.7128,,
TW3,21715015,-7.10667,-8.32737,,
TW3,21715015,-4.1093,-9.60246,,
TW3,21715015,-18.6973,-2.21781,,
TW3,21715015,-5.88596,-1.6135,,
TW3,21715015,-25.5743,-11.5362,,
TW3,21715015,-3.92801,-8.20047,,
TW3,21715015,-3.15449,-24.5168,,
TW3,21715015,-4.44167,-3.22096,,
TW3,21715015,-7.65055,-2.76773,,
TW3,21715015,-13.6151,-3.23909,,
TW3,21715015,-5.43273,-2.99133,,
TW3,21715015,-4.70756,-2.26616,,
TW3,21715015,-3.25118,-8.74434,,
TW3,21715015,-5.50525,-14.0502,,
TW3,21715015,-8.31528,-13.8084,,
TW3,21715015,-27.1818,-12.5334,,
TW3,21715015,-12.7932,-3.63794,,
TW3,21715015,-15.1379,-16.3586,,
TW3,21715016,-13.1256,-13.1256,,
TW3,21715016,-4.53836,-4.53836,,
TW3,21715016,-3.33578,-3.33578,,
TW3,21715016,-0.81582,-0.81582,,
TW3,21715016,-13.8084,-13.8084,,
TW3,21715016,-3.17262,-3.17262,,
TW3,21715016,-5.7228,-5.7228,,
TW3,21715016,-2.51392,-2.51392,,
TW3,21715016,-2.95507,-2.95507,,
TW3,21715016,-19.1626,-19.1626,,
TW3,21715016,-13.5607,-13.5607,,
TW3,21715016,-3.64398,-3.64398,,
TW3,21715016,-3.02154,-3.02154,,
TW3,21715016,-8.6537,-8.6537,,
TW3,21715016,-6.16395,-6.16395,,
TW3,21715016,-1.65581,-1.65581,,
TW3,21715016,-5.08223,-5.08223,,
TW3,21715016,-27.0307,-27.0307,,
TW3,21715016,-19.3197,-19.3197,,
TW3,21715016,-1.11797,-1.11797,,
TW3,21715016,-4.03074,-4.03074,,
TW3,21715016,-2.76169,-2.76169,,
TW3,21715016,-11.5,-11.5,,
TW3,21715016,-3.92196,-3.92196,,
TW3,21715016,0.096689,0.096689,,
TW3,21715016,-12.5334,-12.5334,,
TW3,21715016,-14.0683,-14.0683,,
TW3,21715016,-10.7265,-10.7265,,
TW3,21715016,-17.6216,-17.6216,,
TW3,21715016,-3.08197,-3.08197,,
TW3,21715016,-6.68365,-6.68365,,
TW3,21715016,-8.35154,-8.35154,,
TW3,21715016,-3.4929,-3.4929,,
TW3,21715016,-2.93694,-2.93694,,
TW3,21715016,-12.0801,-12.0801,,
TW3,21715016,-3.26931,-3.26931,,
TW3,21715016,5.414604,5.414604,,
TW3,21715016,0.972937,0.972937,,
TW3,21715016,-4.13951,-4.13951,,
TW3,21715016,-1.38387,-1.38387,,
TW3,21715016,-14.8056,-14.8056,,
TW3,21715016,-0.85812,-0.85812,,
TW3,21715016,2.296372,2.296372,,
TW3,21715016,-2.81003,-2.81003,,
TW3,21715016,-2.94298,-2.94298,,
TW3,21715016,-18.4737,-18.4737,,
TW3,21715016,-11.3247,-11.3247,,
TW3,21715016,-2.77378,-2.77378,,
TW3,21715016,-0.65265,-0.65265,,
TW3,21715016,-18.5221,-18.5221,,
TW3,21715016,-11.1314,-11.1314,,
TW3,21715016,-7.10062,-7.10062,,
TW3,21715016,-6.15186,-6.15186,,
TW3,21715016,-10.8957,-10.8957,,
TW3,21715016,-6.85286,-6.85286,,
TW3,21715016,-31.5389,-31.5389,,
TW3,21715016,-11.2522,-11.2522,,
TW3,21715016,-2.34472,-2.34472,,
TW3,21715016,-5.31791,-5.31791,,
TW3,21715016,-2.88859,-2.88859,,
TW3,21715017,-12.068,-2.92969,,
TW3,21715017,-6.46006,-2.7832,,
TW3,21715017,3.069887,1.269531,,
TW3,21715017,-7.39674,-9.23462,,
TW3,21715017,-13.0954,-1.51367,,
TW3,21715017,-15.4703,-13.0249,,
TW3,21715017,-9.44534,-3.94287,,
TW3,21715017,-1.99422,-3.22266,,
TW3,21715017,-14.2798,-6.96411,,
TW3,21715017,-18.6973,-3.44238,,
TW3,21715017,-7.41487,-3.14941,,
TW3,21715017,-19.501,-4.25415,,
TW3,21715017,-29.8105,-2.948,,
TW3,21715017,-16.5822,-15.9607,,
TW3,21715017,-4.91907,-9.17969,,
TW3,21715017,-2.91881,-5.34668,,
TW3,21715017,-11.1011,-4.99878,,
TW3,21715017,-7.87414,-1.77002,,
TW3,21715017,-6.72595,-10.9924,,
TW3,21715017,-6.29689,-6.89697,,
TW3,21715017,1.37178,-1.71509,,
TW3,21715017,-16.2196,-5.26123,,
TW3,21715017,-10.3941,-18.9331,,
TW3,21715017,-2.30846,-7.19604,,
TW3,21715017,-1.02732,-5.91431,,
TW3,21715017,-6.75617,-6.15234,,
TW3,21715017,-6.00078,-11.5051,,
TW3,21715017,-2.33263,-12.1155,,
TW3,21715017,-3.17866,-17.2241,,
TW3,21715017,-11.6934,-3.75366,,
TW3,21715017,-4.98555,-11.0962,,
TW3,21715017,-9.42721,-8.82568,,
TW3,21715017,-8.55701,-12.2253,,
TW3,21715017,-7.5599,-11.8286,,
TW3,21715017,-1.82501,-2.4231,,
TW3,21715017,-4.64713,-4.02832,,
TW3,21715017,-2.9732,-27.3804,,
